acrZ	confers_resistance_to	ciprofloxacin
acrZ	belongs_to_class	other_mechanism
alaS	confers_resistance_to	ciprofloxacin
alaS	belongs_to_class	other_mechanism
alr	confers_resistance_to	ciprofloxacin
alr	belongs_to_class	other_mechanism
alr1	confers_resistance_to	ciprofloxacin
alr1	belongs_to_class	other_mechanism
alr_1	confers_resistance_to	ciprofloxacin
alr_1	belongs_to_class	other_mechanism
alr_2	confers_resistance_to	ciprofloxacin
alr_2	belongs_to_class	other_mechanism
ampC	confers_resistance_to	ciprofloxacin
ampC	belongs_to_class	other_mechanism
ant1	confers_resistance_to	ciprofloxacin
ant1	belongs_to_class	aminoglycoside_modifying_enzyme
ant1_1	confers_resistance_to	ciprofloxacin
ant1_1	belongs_to_class	aminoglycoside_modifying_enzyme
ant1_2	confers_resistance_to	ciprofloxacin
ant1_2	belongs_to_class	aminoglycoside_modifying_enzyme
aph(3'')-Ib	confers_resistance_to	ciprofloxacin
aph(3'')-Ib	belongs_to_class	aminoglycoside_modifying_enzyme
aph(3')-VI	confers_resistance_to	ciprofloxacin
aph(3')-VI	belongs_to_class	aminoglycoside_modifying_enzyme
aph(6)-I	confers_resistance_to	ciprofloxacin
aph(6)-I	belongs_to_class	aminoglycoside_modifying_enzyme
armA	confers_resistance_to	ciprofloxacin
armA	belongs_to_class	other_mechanism
arnA	confers_resistance_to	ciprofloxacin
arnA	belongs_to_class	other_mechanism
arnB	confers_resistance_to	ciprofloxacin
arnB	belongs_to_class	other_mechanism
arnB_1	confers_resistance_to	ciprofloxacin
arnB_1	belongs_to_class	other_mechanism
arnB_2	confers_resistance_to	ciprofloxacin
arnB_2	belongs_to_class	other_mechanism
arnC	confers_resistance_to	ciprofloxacin
arnC	belongs_to_class	other_mechanism
arnD	confers_resistance_to	ciprofloxacin
arnD	belongs_to_class	other_mechanism
arnE	confers_resistance_to	ciprofloxacin
arnE	belongs_to_class	other_mechanism
arnF	confers_resistance_to	ciprofloxacin
arnF	belongs_to_class	other_mechanism
arnT	confers_resistance_to	ciprofloxacin
arnT	belongs_to_class	other_mechanism
arr	confers_resistance_to	ciprofloxacin
arr	belongs_to_class	other_mechanism
arr-2	confers_resistance_to	ciprofloxacin
arr-2	belongs_to_class	other_mechanism
arr-3	confers_resistance_to	ciprofloxacin
arr-3	belongs_to_class	other_mechanism
bacA	confers_resistance_to	ciprofloxacin
bacA	belongs_to_class	other_mechanism
baeR	confers_resistance_to	ciprofloxacin
baeR	belongs_to_class	other_mechanism
baeS	confers_resistance_to	ciprofloxacin
baeS	belongs_to_class	other_mechanism
basR	confers_resistance_to	ciprofloxacin
basR	belongs_to_class	other_mechanism
basR_1	confers_resistance_to	ciprofloxacin
basR_1	belongs_to_class	other_mechanism
basR_2	confers_resistance_to	ciprofloxacin
basR_2	belongs_to_class	other_mechanism
basS	confers_resistance_to	ciprofloxacin
basS	belongs_to_class	other_mechanism
bcr	confers_resistance_to	ciprofloxacin
bcr	belongs_to_class	other_mechanism
bcr_1	confers_resistance_to	ciprofloxacin
bcr_1	belongs_to_class	other_mechanism
bcr_2	confers_resistance_to	ciprofloxacin
bcr_2	belongs_to_class	other_mechanism
bcr_3	confers_resistance_to	ciprofloxacin
bcr_3	belongs_to_class	other_mechanism
bepD	confers_resistance_to	ciprofloxacin
bepD	belongs_to_class	other_mechanism
bepE	confers_resistance_to	ciprofloxacin
bepE	belongs_to_class	other_mechanism
bepE_1	confers_resistance_to	ciprofloxacin
bepE_1	belongs_to_class	other_mechanism
bepE_2	confers_resistance_to	ciprofloxacin
bepE_2	belongs_to_class	other_mechanism
bepE_3	confers_resistance_to	ciprofloxacin
bepE_3	belongs_to_class	other_mechanism
bepF	confers_resistance_to	ciprofloxacin
