phenotype,Rv0678,Rv2983,atpE,ddn,eis,embB,ethA,fabG1,fbiA,fbiB,fbiC,fgd1,gid,gyrA,gyrB,inhA,katG,mmpL5,pepQ,pncA,rplC,rpoB,rpsL,rrl,rrs,tlyA
Susceptible,0.05882353,5.049042e-22,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,1.2032767e-21,1.6837976e-19,5.42993e-21,7.9296125e-20,0.05882353,8.0036565e-24,4.5578314e-21,0.05882353,0.05882353,0.05882353,1.0254788e-20,0.05882353,0.05882353,0.05882353,9.407887e-20
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,3.7822153e-30,6.625614e-33,1.1749161e-30,0.05,0.05,1.22419075e-32,0.05,0.05,0.05,0.05,0.05,0.05,7.785632e-29,2.4777138e-30
Susceptible,0.052612767,0.052612767,0.052612767,0.052612767,0.052612767,0.052612767,0.052612767,2.7970847e-05,0.052612767,0.052612767,0.052612767,0.052612767,8.912656e-05,4.7212445e-05,0.052612767,0.052612767,0.052612767,4.5064848e-05,0.052612767,4.337162e-06,0.052612767,4.9217775e-05,0.052612767,0.052612767,0.052612767,9.456935e-05
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.5250706e-17,5.8084416e-19,8.341251e-18,0.04761905,0.04761905,5.6700377e-19,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.0704904e-17
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,2.6963466e-20,3.9201651e-22,0.04761905,0.04761905,0.04761905,6.225575e-22,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,8.565732e-21,0.04761905,1.7721293e-20
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,3.9068614e-16,0.045454547,0.045454547,9.6554894e-17,0.045454547,0.045454547,0.045454547,8.979193e-17,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,1.0069718e-15
Susceptible,0.05882353,1.3304829e-15,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,2.0557655e-15,5.164245e-14,7.467082e-15,0.05882353,0.05882353,1.3673542e-16,5.1818253e-15,0.05882353,4.3401392e-17,0.05882353,9.249608e-15,0.05882353,0.05882353,0.05882353,2.3990057e-14
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,7.654656e-15,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.121817e-15,4.6225163e-14,3.1823898e-15,0.055555556,0.055555556,9.3555476e-18,4.7379855e-15,0.055555556,0.055555556,0.055555556,5.50492e-15,0.055555556,0.055555556,0.055555556,5.1474148e-14
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,2.1991413e-13,1.9046644e-14,0.045454547,0.045454547,0.045454547,1.9543076e-14,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,1.735839e-13
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,1.605623e-12,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,7.788254e-13,1.2501963e-11,1.2630666e-12,0.055555556,0.055555556,1.6812332e-14,2.3736948e-12,0.055555556,0.055555556,0.055555556,2.0862613e-12,0.055555556,0.055555556,0.055555556,1.4496475e-11
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,7.476377e-14,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,2.980064e-14,7.065236e-13,6.161441e-14,0.05882353,0.05882353,3.8570368e-16,1.08949464e-13,0.05882353,0.05882353,0.05882353,1.0300284e-13,0.05882353,0.05882353,2.4359319e-12,8.042402e-13
Susceptible,0.05882353,2.794895e-22,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,7.6524314e-22,1.3191498e-19,2.7001166e-21,0.05882353,0.05882353,1.6446942e-24,4.420838e-21,0.05882353,3.2763064e-26,0.05882353,5.3569133e-21,0.05882353,0.05882353,0.05882353,1.0968138e-19
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,9.844399e-11,0.05,1.3904636e-10,0.05,0.05,0.05,2.6876218e-10,0.05,0.05,0.05,2.1375993e-10,2.4348257e-10,0.05,0.05,2.7215923e-09
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,5.462499e-21,9.8830754e-23,0.045454547,0.045454547,0.045454547,1.0013163e-22,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,3.0790536e-21
Susceptible,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,7.703488e-16,0.0625,2.4327546e-16,1.22497625e-14,7.0425247e-16,6.065576e-15,0.0625,2.184935e-18,1.0520647e-15,0.0625,0.0625,1.0791007e-15,1.2583426e-15,0.0625,0.0625,0.0625,9.61075e-15
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,1.2446508e-13,0.05,0.05,0.05,0.05,0.05,2.2248518e-13,1.970319e-14,0.05,0.05,0.05,2.137236e-14,0.05,0.05,0.05,0.05,0.05,0.05,6.8025235e-13,1.3733189e-13
Susceptible,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,3.551461e-18,0.04347826,0.04347826,0.04347826,5.6070467e-18,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,1.3238192e-16
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,7.51437e-11,8.0912305e-10,1.1442932e-10,0.05263158,0.05263158,2.9137985e-12,1.7663022e-10,0.05263158,0.05263158,0.05263158,1.726805e-10,0.05263158,0.05263158,0.05263158,9.451311e-10
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.1710162e-14,1.8369515e-15,0.04761905,0.04761905,0.04761905,2.5733496e-15,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.1538592e-13,2.6249717e-14
Susceptible,0.07692308,0.07692308,0.07692308,0.07692308,0.07692308,4.0532677e-17,3.2768827e-16,2.0941619e-17,0.07692308,2.120772e-17,1.6977497e-16,1.0319664e-17,5.9668304e-16,4.733691e-17,2.9560047e-16,0.07692308,2.9861479e-19,4.6144138e-17,0.07692308,0.07692308,0.07692308,9.999e-17,0.07692308,0.07692308,0.07692308,2.7598859e-16
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,1.6022502e-23,0.05882353,0.05882353,5.6638007e-26,3.0068222e-23,1.8335917e-25,0.05882353,0.05882353,2.0491233e-29,4.9755183e-25,0.05882353,6.821671e-32,0.05882353,4.9716667e-25,0.05882353,0.05882353,0.05882353,2.979965e-23
Susceptible,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,7.118117e-28,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,1.6977837e-29,2.543706e-26,7.813455e-29,7.235513e-27,8.508979e-27,1.5271317e-33,3.0755573e-28,0.06666667,0.06666667,0.06666667,2.8587081e-28,0.06666667,2.9952621e-27,0.06666667,2.8510333e-26
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,6.3373107e-18,3.9251552e-16,1.7042276e-17,0.055555556,2.0375637e-16,4.358254e-20,2.1404281e-17,0.055555556,0.055555556,0.055555556,3.3851265e-17,0.055555556,0.055555556,0.055555556,3.098628e-16
Susceptible,0.0625,7.813656e-28,0.0625,0.0625,0.0625,8.106968e-26,0.0625,0.0625,0.0625,0.0625,0.0625,2.3830043e-27,1.7268455e-24,1.9479597e-26,0.0625,0.0625,2.434687e-30,2.8557094e-26,0.0625,6.0369916e-32,0.0625,4.3585585e-26,0.0625,0.0625,0.0625,8.770979e-25
Susceptible,0.0625,0.0625,0.0625,0.0625,0.0625,4.7377712e-15,1.0746605e-14,0.0625,0.0625,0.0625,0.0625,6.7588443e-16,3.027153e-14,1.3950624e-15,1.6334129e-14,0.0625,4.3490266e-18,3.8281823e-15,0.0625,0.0625,0.0625,2.8767841e-15,0.0625,0.0625,0.0625,4.2211673e-14
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.2667184e-25,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,5.1048194e-26,0.04761905,0.04761905,5.4049328e-30,8.3717876e-26,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,6.200446e-24
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,4.9500403e-18,3.1656067e-16,1.3216306e-17,0.055555556,0.055555556,3.571148e-20,1.967144e-17,0.055555556,1.5408192e-21,0.055555556,2.3452291e-17,0.055555556,0.055555556,0.055555556,2.594102e-16
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.0425562e-12,0.04761905,4.5076065e-12,0.04761905,0.04761905,0.04761905,8.202627e-12,0.04761905,0.04761905,0.04761905,7.286278e-12,0.04761905,0.04761905,0.04761905,9.161611e-11
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,7.97204e-20,1.9834753e-19,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,7.343799e-19,1.1893261e-20,3.355074e-19,0.05263158,0.05263158,2.9430828e-20,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,8.585836e-19
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.9616409e-20,2.3510413e-18,6.3106475e-20,0.055555556,0.055555556,6.7738135e-23,9.280183e-20,0.055555556,1.7314686e-24,0.055555556,1.164169e-19,0.055555556,0.055555556,0.055555556,1.9040837e-18
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,1.9826672e-15,0.05882353,0.05882353,0.05882353,9.19888e-16,0.05882353,2.6954616e-16,1.3647709e-14,8.6218256e-16,0.05882353,0.05882353,2.7817009e-18,1.3188254e-15,0.05882353,0.05882353,0.05882353,1.455997e-15,0.05882353,0.05882353,0.05882353,1.1061087e-14
Susceptible,0.05,0.05,0.05,0.05,0.05,2.3799589e-12,0.05,0.05,0.05,0.05,0.05,3.893039e-13,0.05,6.8850204e-13,0.05,0.05,0.05,1.1904216e-12,0.05,0.05,0.05,1.0746135e-12,0.05,0.05,0.05,1.3015684e-11
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,4.0497167e-14,0.045454547,0.045454547,0.045454547,5.4578944e-14,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,2.9868103e-13,0.045454547,4.696027e-13
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.9616409e-20,2.3510413e-18,6.3106475e-20,0.055555556,0.055555556,6.7738135e-23,9.280183e-20,0.055555556,1.7314686e-24,0.055555556,1.164169e-19,0.055555556,0.055555556,0.055555556,1.9040837e-18
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,4.0497167e-14,0.045454547,0.045454547,0.045454547,5.4578944e-14,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,2.9868103e-13,0.045454547,4.696027e-13
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,7.0208518e-12,9.882164e-11,1.2110969e-11,0.05263158,0.05263158,1.856469e-13,1.8385942e-11,0.05263158,0.05263158,0.05263158,1.8576538e-11,0.05263158,0.05263158,0.05263158,1.181757e-10
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,8.217449e-12,1.13302596e-10,1.4233728e-11,0.05263158,0.05263158,2.2626806e-13,2.120617e-11,0.05263158,0.05263158,0.05263158,2.1665711e-11,0.05263158,0.05263158,0.05263158,1.3427995e-10
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,7.151988e-21,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,4.382858e-22,8.637552e-20,1.6797238e-21,0.055555556,0.055555556,7.2727803e-25,3.1959327e-21,0.055555556,0.055555556,0.055555556,3.5309012e-21,0.055555556,0.055555556,0.055555556,8.144527e-20
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,7.6411153e-31,0.055555556,2.4135155e-33,0.055555556,0.055555556,0.055555556,7.927874e-33,0.055555556,4.0453195e-32,8.278646e-30,0.055555556,0.055555556,1.2846587e-31,0.055555556,0.055555556,0.055555556,1.7820894e-31,0.055555556,0.055555556,0.055555556,3.7563446e-29
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.1335571e-14,3.4611027e-13,2.045447e-14,0.055555556,2.1724316e-13,1.1200462e-16,4.2900277e-14,0.055555556,0.055555556,0.055555556,3.8843017e-14,0.055555556,0.055555556,0.055555556,4.1950658e-13
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.1690072e-25,6.2001343e-23,4.36653e-25,0.055555556,0.055555556,4.040961e-29,1.0561387e-24,0.055555556,2.3303374e-31,0.055555556,1.1052459e-24,0.055555556,0.055555556,0.055555556,6.202689e-23
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,7.170522e-13,0.05,0.05,2.159585e-14,0.05,2.7771806e-14,0.05,0.05,0.05,8.0471586e-14,0.05,0.05,0.05,5.6317696e-14,0.05,0.05,0.05,1.3301456e-12
Susceptible,0.05,1.2724061e-28,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,6.426101e-26,0.05,0.05,2.480848e-27,0.05,0.05,0.05,6.80302e-27,0.05,0.05,0.05,9.2928454e-27,0.05,0.05,0.05,7.493328e-25
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,7.654656e-15,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.121817e-15,4.6225163e-14,3.1823898e-15,0.055555556,0.055555556,9.3555476e-18,4.7379855e-15,0.055555556,0.055555556,0.055555556,5.50492e-15,0.055555556,0.055555556,0.055555556,5.1474148e-14
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,2.4939895e-20,0.045454547,0.045454547,4.241005e-23,2.4991892e-20,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,4.778132e-19
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,8.217449e-12,1.13302596e-10,1.4233728e-11,0.05263158,0.05263158,2.2626806e-13,2.120617e-11,0.05263158,0.05263158,0.05263158,2.1665711e-11,0.05263158,0.05263158,0.05263158,1.3427995e-10
Susceptible,0.04761905,2.1443269e-19,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.5238312e-18,0.04761905,0.04761905,0.04761905,2.2882223e-18,0.04761905,0.04761905,0.04761905,3.3620417e-18,0.04761905,0.04761905,0.04761905,4.0735856e-17
Susceptible,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,1.2944627e-15,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,1.7921218e-14
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,7.7674e-11,0.05,1.2376951e-10,0.05,0.05,0.05,1.5512927e-10,0.05,0.05,0.05,1.7820836e-10,0.05,5.218888e-10,0.05,1.1725265e-09
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.5846466e-13,1.8034095e-14,1.08328074e-13,0.04761905,0.04761905,1.2926201e-14,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.0224614e-13
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,8.577791e-18,5.246705e-16,2.5160035e-17,2.787174e-16,2.6859055e-16,6.651548e-20,3.1110362e-17,0.05882353,0.05882353,0.05882353,4.9298932e-17,0.05882353,0.05882353,0.05882353,3.9126982e-16
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.6108044e-14,5.362939e-13,2.6666044e-14,0.05,0.05,0.05,5.0949977e-14,0.05,0.05,0.05,4.6341843e-14,0.05,0.05,0.05,7.421685e-13
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,8.836808e-18,0.04761905,0.04761905,0.04761905,0.04761905,1.3969712e-17,0.04761905,0.04761905,2.3230954e-18,0.04761905,0.04761905,0.04761905,3.1554318e-18,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,4.7068218e-17
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.0425562e-12,0.04761905,4.5076065e-12,0.04761905,0.04761905,0.04761905,8.202627e-12,0.04761905,0.04761905,0.04761905,7.286278e-12,0.04761905,0.04761905,0.04761905,9.161611e-11
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.9616409e-20,2.3510413e-18,6.3106475e-20,0.055555556,0.055555556,6.7738135e-23,9.280183e-20,0.055555556,1.7314686e-24,0.055555556,1.164169e-19,0.055555556,0.055555556,0.055555556,1.9040837e-18
Resistant,0.055552606,0.055552606,0.055552606,0.055552606,0.055552606,0.055552606,6.7793935e-06,0.055552606,0.055552606,0.055552606,0.055552606,0.055552606,9.901404e-06,3.265912e-06,0.055552606,0.055552606,4.995911e-07,5.064725e-06,0.055552606,0.055552606,4.018045e-06,0.055552606,0.055552606,0.055552606,1.4011962e-05,9.543352e-06
Resistant,3.6352861e-37,3.6352861e-37,3.6352861e-37,2.293789e-13,4.0979417e-14,4.9238036e-16,3.3276257e-15,3.6352861e-37,3.6352861e-37,3.6352861e-37,3.6352861e-37,4.150963e-14,1.1133353e-16,3.6311587e-13,3.6352861e-37,3.6352861e-37,1.5172622e-09,1.1193666e-14,3.6352861e-37,1.0,3.6352861e-37,7.608652e-14,3.773473e-14,3.6352861e-37,3.6352861e-37,6.7640345e-18
Resistant,6.35762e-14,6.35762e-14,6.35762e-14,6.35762e-14,6.35762e-14,6.35762e-14,6.35762e-14,6.35762e-14,7.799664e-05,6.35762e-14,6.35762e-14,0.0028653904,6.35762e-14,0.0040957234,6.35762e-14,6.35762e-14,0.9923792,0.0005467817,6.35762e-14,6.35762e-14,6.35762e-14,6.35762e-14,6.35762e-14,6.35762e-14,6.35762e-14,3.4853394e-05
Resistant,0.0,3.0793092e-17,0.0,0.0,0.0,4.731207e-22,1.8307908e-22,0.0,0.0,3.063509e-21,2.8741358e-22,5.065697e-19,2.8230831e-24,6.108113e-19,0.0,0.0,1.7355783e-10,1.4937593e-20,0.0,1.0,0.0,5.9406115e-20,0.0,1.0390501e-23,2.3526072e-26,1.4066031e-25
Resistant,7.4725125e-24,7.4725125e-24,7.4725125e-24,7.4725125e-24,7.4725125e-24,5.4922555e-10,7.4725125e-24,7.4725125e-24,7.4725125e-24,7.4725125e-24,7.4725125e-24,9.810039e-09,1.6901139e-10,2.9997683e-08,7.4725125e-24,7.4725125e-24,9.707606e-06,2.1948017e-09,7.4725125e-24,0.9999902,7.4725125e-24,8.981205e-09,6.1299557e-09,7.4725125e-24,3.1348694e-11,3.3735036e-11
Resistant,5.1520373e-20,5.1520373e-20,5.1520373e-20,5.1520373e-20,0.00048499848,4.4396227e-05,7.140436e-05,5.1520373e-20,5.1520373e-20,5.1520373e-20,9.4392475e-05,0.0005820592,8.998746e-06,0.0018710567,5.1520373e-20,5.1520373e-20,0.9958677,0.00026889195,5.1520373e-20,5.1520373e-20,5.1520373e-20,0.00070338417,5.1520373e-20,5.1520373e-20,1.3463824e-06,1.4324513e-06
Resistant,1.0004023e-23,1.0004023e-23,1.0004023e-23,1.0004023e-23,1.0004023e-23,6.157686e-08,1.0004023e-23,8.074089e-06,1.0004023e-23,1.0004023e-23,1.0004023e-23,1.0775632e-06,1.5681305e-08,1.4270491e-06,1.0004023e-23,1.0004023e-23,0.00016948715,3.2591032e-07,1.0004023e-23,0.99981886,1.0004023e-23,4.661136e-07,2.6891516e-07,1.6810048e-08,1.0004023e-23,1.3485579e-08
Resistant,5.2928346e-19,5.2928346e-19,5.2928346e-19,5.2928346e-19,5.2928346e-19,5.2928346e-19,5.2928346e-19,5.2928346e-19,5.2928346e-19,5.2928346e-19,5.2928346e-19,5.2928346e-19,1.3791094e-09,1.8923843e-07,5.2928346e-19,5.2928346e-19,0.00010572613,4.4550816e-09,5.2928346e-19,0.999894,5.2928346e-19,5.624561e-08,5.2928346e-19,5.2928346e-19,5.2928346e-19,1.1577409e-10
Resistant,2.7370608e-12,2.7370608e-12,2.7370608e-12,2.7370608e-12,2.7370608e-12,0.0010438355,2.7370608e-12,2.7370608e-12,2.7370608e-12,0.0017440956,2.7370608e-12,0.006455897,0.00040908775,0.009268605,0.00083205313,2.7370608e-12,0.9679968,0.002191825,2.7370608e-12,2.7370608e-12,0.0054986887,0.0043949042,2.7370608e-12,2.7370608e-12,2.7370608e-12,0.00016426433
Resistant,7.0492925e-26,7.0492925e-26,7.0492925e-26,7.0492925e-26,7.0492925e-26,7.0492925e-26,7.0492925e-26,7.0492925e-26,7.0492925e-26,7.0492925e-26,7.0492925e-26,7.0492925e-26,1.4536629e-12,9.97529e-10,7.0492925e-26,7.0492925e-26,5.235087e-06,1.16603255e-11,7.0492925e-26,0.99999475,7.0492925e-26,2.0048346e-10,7.0492925e-26,7.0492925e-26,7.0492925e-26,8.547155e-14
Resistant,1.1310454e-27,1.1310454e-27,1.1310454e-27,1.1310454e-27,1.1310454e-27,7.8146556e-10,1.1310454e-27,3.1390965e-07,1.1310454e-27,1.1310454e-27,8.681042e-10,1.1310454e-27,9.868438e-11,2.9076103e-08,3.531638e-10,1.1310454e-27,0.00013077288,2.2933706e-09,1.1310454e-27,0.99986887,1.1310454e-27,7.187649e-09,1.1310454e-27,1.1310454e-27,1.1310454e-27,3.193758e-11
Resistant,2.1328339e-19,2.1328339e-19,2.1328339e-19,2.1328339e-19,2.1328339e-19,0.0001502727,2.1328339e-19,2.1328339e-19,2.1328339e-19,2.1328339e-19,2.1328339e-19,0.002585184,4.4331144e-05,0.0053449557,2.1328339e-19,2.1328339e-19,0.9880817,0.00082022283,2.1328339e-19,2.1328339e-19,2.1328339e-19,0.0018086296,0.0011465298,2.1328339e-19,2.1328339e-19,1.8147093e-05
Resistant,1.0420761e-20,1.0420761e-20,1.0420761e-20,1.0420761e-20,1.0420761e-20,4.7069978e-05,1.0420761e-20,1.0420761e-20,1.0420761e-20,1.0420761e-20,1.0420761e-20,0.0011184633,1.360197e-05,0.0032686521,1.0420761e-20,1.0420761e-20,0.99373275,0.0002848163,1.0420761e-20,1.0420761e-20,1.0420761e-20,0.0009365917,0.0005941564,1.0420761e-20,1.0420761e-20,3.850394e-06
Resistant,1.9732848e-19,1.9732848e-19,1.9732848e-19,1.9732848e-19,1.9732848e-19,0.00053785945,0.00012746172,0.0015668322,1.9732848e-19,1.9732848e-19,0.00043928626,0.004061481,0.00012598204,0.0010614262,1.9732848e-19,1.9732848e-19,0.016558653,0.0033934165,1.9732848e-19,0.9704123,1.9732848e-19,0.0007861265,0.00039735745,1.9732848e-19,3.3045402e-05,0.0004987155
Resistant,0.0,0.0,0.0,2.1844185e-14,0.0,3.200827e-17,4.5515835e-17,0.0,0.0,0.0,4.8947738e-17,8.7921105e-15,1.3195273e-18,2.2283353e-14,9.717979e-18,0.0,1.8801206e-08,3.5618985e-16,0.0,1.0,0.0,2.2089277e-15,0.0,0.0,0.0,1.401979e-19
Resistant,5.821503e-21,5.821503e-21,5.821503e-21,5.821503e-21,5.821503e-21,5.821503e-21,5.821503e-21,7.632339e-06,5.821503e-21,5.821503e-21,5.821503e-21,5.821503e-21,5.5484173e-09,6.962959e-07,5.821503e-21,8.795284e-09,5.821503e-21,3.0736114e-08,5.821503e-21,0.99999154,5.821503e-21,1.7273761e-07,5.821503e-21,5.821503e-21,5.821503e-21,1.1358905e-09
Resistant,1.2380556e-11,1.2380556e-11,1.2380556e-11,1.2380556e-11,1.2380556e-11,1.2380556e-11,1.2380556e-11,1.2380556e-11,1.2380556e-11,1.2380556e-11,1.2380556e-11,1.2380556e-11,1.2380556e-11,0.010058112,1.2380556e-11,1.2380556e-11,0.98799616,0.001728101,1.2380556e-11,1.2380556e-11,1.2380556e-11,1.2380556e-11,1.2380556e-11,1.2380556e-11,1.2380556e-11,0.00021769364
Resistant,1.5983215e-24,1.5983215e-24,1.5983215e-24,1.5983215e-24,1.5983215e-24,1.0439834e-08,1.5983215e-24,1.5983215e-24,1.5983215e-24,1.5983215e-24,1.5983215e-24,1.0713251e-07,1.9256874e-09,1.7191452e-07,1.5983215e-24,1.5983215e-24,3.5063575e-05,4.697856e-08,1.5983215e-24,0.9999645,1.5983215e-24,7.7884465e-08,1.5983215e-24,1.5983215e-24,3.5038883e-10,7.49547e-10
Resistant,6.199265e-15,6.199265e-15,6.199265e-15,6.199265e-15,6.199265e-15,0.0021113802,6.199265e-15,6.199265e-15,6.199265e-15,6.199265e-15,0.0031170566,0.016835967,0.0008258984,0.02493801,6.199265e-15,6.199265e-15,0.9234125,0.008303768,6.199265e-15,6.199265e-15,6.199265e-15,0.011979249,0.007986432,6.199265e-15,6.199265e-15,0.000489745
Resistant,4.0568397e-25,4.0568397e-25,4.0568397e-25,4.0568397e-25,4.0568397e-25,7.067394e-11,4.0568397e-25,4.0568397e-25,4.0568397e-25,4.0568397e-25,1.3817188e-10,4.0568397e-25,1.7100875e-11,5.7106413e-09,4.0568397e-25,4.0568397e-25,8.002686e-06,2.6409339e-10,4.0568397e-25,0.999992,4.0568397e-25,1.489028e-09,1.0509723e-09,4.0568397e-25,4.0568397e-25,2.2513636e-12
