epoch,step,train_loss,train_loss_amr,train_loss_gene,val_f1_macro
0,9,0.290958970785141,0.11501126736402512,0.5864923596382141,
0,19,0.1841334104537964,0.05727442353963852,0.422863245010376,
0,29,0.25906601548194885,0.15793147683143616,0.337115079164505,
0,39,0.17890521883964539,0.07745853066444397,0.338155597448349,
0,49,0.27687883377075195,0.1745036542415619,0.34125062823295593,
0,59,0.208637535572052,0.11421379446983337,0.31474581360816956,
0,69,0.36873307824134827,0.27278468012809753,0.31982794404029846,
0,79,0.3224279284477234,0.2319219708442688,0.30168652534484863,
0,89,0.2759228050708771,0.2046501189470291,0.23757559061050415,
0,99,0.1442221701145172,0.06974609941244125,0.24825353920459747,
0,109,0.3522268533706665,0.26682084798812866,0.28468671441078186,
0,119,0.27114638686180115,0.1976436972618103,0.24500896036624908,
0,129,0.3493983745574951,0.2771890163421631,0.24069787561893463,
0,139,0.10951811820268631,0.037661321461200714,0.23952265083789825,
0,149,0.2298123687505722,0.1589285284280777,0.2362794578075409,
0,159,0.2030578851699829,0.13008397817611694,0.24324634671211243,
0,169,0.2693256139755249,0.1965477168560028,0.2425929307937622,
0,179,0.319887638092041,0.2542358636856079,0.21883921325206757,
0,189,0.20996758341789246,0.14932113885879517,0.20215483009815216,
0,199,0.162684828042984,0.10308533906936646,0.19866496324539185,
0,209,0.1692579835653305,0.10171367228031158,0.22514769434928894,
0,219,0.33738741278648376,0.274955689907074,0.20810569822788239,
0,229,0.5089170932769775,0.43639427423477173,0.24174270033836365,
0,239,0.13960662484169006,0.06084403023123741,0.2625419497489929,
0,249,0.4466913044452667,0.37482887506484985,0.23954139649868011,
0,259,0.31760209798812866,0.24989524483680725,0.22568956017494202,
0,269,0.08553466945886612,0.02914128452539444,0.18797793984413147,
0,279,0.2408803254365921,0.1734887659549713,0.22463852167129517,
0,289,0.2502691149711609,0.18900418281555176,0.20421642065048218,
0,299,0.1220688670873642,0.05815239995718002,0.21305488049983978,
0,309,0.09966544806957245,0.03596115484833717,0.21234765648841858,
0,319,0.28226765990257263,0.20977824926376343,0.24163135886192322,
0,329,0.20484454929828644,0.16051137447357178,0.1477772444486618,
0,339,0.3381245732307434,0.27146387100219727,0.2222023606300354,
0,349,0.12377683818340302,0.06128914654254913,0.20829230546951294,
0,359,0.10004846751689911,0.039640285074710846,0.20136059820652008,
0,369,0.3309638500213623,0.2766035497188568,0.1812010109424591,
0,379,0.24367371201515198,0.18102078139781952,0.20884311199188232,
0,389,0.15478605031967163,0.08491400629281998,0.23290683329105377,
0,399,0.47601422667503357,0.41565877199172974,0.20118486881256104,
0,409,0.10742111504077911,0.05476205050945282,0.17553019523620605,
0,419,0.14158502221107483,0.08678101003170013,0.18268002569675446,
0,429,0.12256504595279694,0.05867963656783104,0.21295136213302612,
0,439,0.175373375415802,0.11033724248409271,0.21678707003593445,
0,449,0.2903956472873688,0.23194622993469238,0.19483134150505066,
0,459,0.17326408624649048,0.11769016087055206,0.18524643778800964,
0,469,0.3031383156776428,0.23549464344978333,0.2254789173603058,
0,479,0.46713942289352417,0.4124178886413574,0.18240511417388916,
0,489,0.2633056938648224,0.19247440993785858,0.23610423505306244,
0,499,0.2319687008857727,0.17815986275672913,0.17936277389526367,
0,509,0.3393728733062744,0.2881075143814087,0.17088447511196136,
0,519,0.26627758145332336,0.20621460676193237,0.20020990073680878,
0,529,0.3002709448337555,0.24213704466819763,0.19377966225147247,
0,539,0.38650035858154297,0.3305220603942871,0.18659435212612152,
0,549,0.13445833325386047,0.07696856558322906,0.19163256883621216,
0,559,0.11106560379266739,0.05919641628861427,0.17289727926254272,
0,569,0.5151230692863464,0.46450838446617126,0.16871562600135803,
0,579,0.2751600444316864,0.2201787233352661,0.18327108025550842,
0,589,0.17629219591617584,0.11621222645044327,0.20026655495166779,
0,599,0.3414723575115204,0.28385329246520996,0.19206355512142181,
0,609,0.2730649709701538,0.21615365147590637,0.18970438838005066,
0,619,0.08338914811611176,0.019909203052520752,0.21159979701042175,
0,629,0.3420642614364624,0.2899135947227478,0.17383551597595215,
0,639,0.20880812406539917,0.15850836038589478,0.16766588389873505,
0,649,0.10630396008491516,0.05618220940232277,0.16707248985767365,
0,659,0.15967828035354614,0.10271294414997101,0.18988445401191711,
0,669,0.11842741072177887,0.06880463659763336,0.16540922224521637,
0,679,0.17272567749023438,0.13341712951660156,0.13102847337722778,
0,689,0.08694707602262497,0.02879829704761505,0.1938292533159256,
0,699,0.08418496698141098,0.03720838576555252,0.1565885990858078,
0,709,0.10372762382030487,0.04755869880318642,0.18722973763942719,
0,719,0.06438139826059341,0.02235024981200695,0.14010381698608398,
0,729,0.07863662391901016,0.021613813936710358,0.19007602334022522,
0,739,0.14883841574192047,0.09976433217525482,0.1635802537202835,
0,749,0.317770779132843,0.26176419854164124,0.1866886466741562,
0,759,0.36576148867607117,0.3105171024799347,0.18414795398712158,
0,769,0.20179317891597748,0.15084394812583923,0.16983076930046082,
0,779,0.40839719772338867,0.36120885610580444,0.15729443728923798,
0,789,0.11799140274524689,0.06740790605545044,0.16861164569854736,
0,799,0.29724282026290894,0.24728870391845703,0.16651371121406555,
0,809,0.1732892394065857,0.11740955710411072,0.18626557290554047,
0,819,0.2858414947986603,0.23914486169815063,0.15565542876720428,
0,825,,,,0.958051323890686
1,829,0.23846912384033203,0.18094265460968018,0.19175489246845245,
1,839,0.08593165874481201,0.022708598524332047,0.21074354648590088,
1,849,0.34167927503585815,0.27814263105392456,0.21178880333900452,
1,859,0.10801883041858673,0.0395180806517601,0.22833582758903503,
1,869,0.2998473644256592,0.25875887274742126,0.13696163892745972,
1,879,0.29837289452552795,0.2398819476366043,0.19496984779834747,
1,889,0.11353808641433716,0.0521358922123909,0.20467396080493927,
1,899,0.23413187265396118,0.19517363607883453,0.1298607587814331,
1,909,0.3831053674221039,0.33081018924713135,0.17431725561618805,
1,919,0.512660026550293,0.47008949518203735,0.1419018656015396,
1,929,0.10743728280067444,0.04880840331315994,0.19542960822582245,
1,939,0.30160871148109436,0.24932096898555756,0.1742924451828003,
1,949,0.06656993180513382,0.02313912846148014,0.1447693407535553,
1,959,0.11484495550394058,0.07305748760700226,0.13929155468940735,
1,969,0.22682178020477295,0.1751394122838974,0.17227452993392944,
1,979,0.1169767677783966,0.07404685765504837,0.14309968054294586,
1,989,0.21507833898067474,0.16195259988307953,0.1770857721567154,
1,999,0.0854455828666687,0.03395907208323479,0.17162169516086578,
1,1009,0.21114568412303925,0.15685701370239258,0.1809622347354889,
1,1019,0.20144593715667725,0.16215413808822632,0.13097265362739563,
1,1029,0.12786242365837097,0.0839870274066925,0.14625132083892822,
1,1039,0.2362356185913086,0.1969747245311737,0.13086964190006256,
1,1049,0.2464001178741455,0.19198152422904968,0.1813952773809433,
1,1059,0.17521661520004272,0.13916578888893127,0.12016938626766205,
1,1069,0.1745755672454834,0.1251179575920105,0.16485871374607086,
1,1079,0.28421157598495483,0.24661582708358765,0.12531916797161102,
1,1089,0.06083004176616669,0.018682338297367096,0.14049233496189117,
1,1099,0.22631171345710754,0.1813611537218094,0.14983516931533813,
1,1109,0.06454596668481827,0.019673090428113937,0.14957624673843384,
1,1119,0.08331896364688873,0.04222502186894417,0.13697980344295502,
1,1129,0.15597829222679138,0.0965648964047432,0.19804464280605316,
1,1139,0.20465286076068878,0.16563600301742554,0.13005618751049042,
1,1149,0.14044535160064697,0.09314296394586563,0.1576746106147766,
1,1159,0.14575305581092834,0.11214043945074081,0.11204203963279724,
1,1169,0.14419981837272644,0.10264615714550018,0.13851219415664673,
1,1179,0.06346742808818817,0.0221740510314703,0.13764457404613495,
1,1189,0.08963485807180405,0.037200771272182465,0.17478027939796448,
1,1199,0.14640942215919495,0.1026218831539154,0.14595846831798553,
1,1209,0.2592187523841858,0.20583795011043549,0.17793601751327515,
1,1219,0.27575433254241943,0.22698289155960083,0.1625714749097824,
1,1229,0.15418915450572968,0.11523599177598953,0.12984386086463928,
1,1239,0.09719189256429672,0.04620751738548279,0.16994790732860565,
1,1249,0.73520827293396,0.6793340444564819,0.18624739348888397,
1,1259,0.2181299477815628,0.1761830896139145,0.1398228406906128,
1,1269,0.24177411198616028,0.1981591284275055,0.14538328349590302,
1,1279,0.08505944907665253,0.037605974823236465,0.15817822515964508,
1,1289,0.23594516515731812,0.1939326375722885,0.14004172384738922,
1,1299,0.07461586594581604,0.03871121257543564,0.1196821853518486,
1,1309,0.10646208375692368,0.06669627130031586,0.13255269825458527,
1,1319,0.10133442282676697,0.05568353831768036,0.1521696150302887,
1,1329,0.22428956627845764,0.18580667674541473,0.12827631831169128,
1,1339,0.17597255110740662,0.12304745614528656,0.17641694843769073,
1,1349,0.0873991996049881,0.04573233425617218,0.13888953626155853,
1,1359,0.2570820450782776,0.21903084218502045,0.1268373280763626,
1,1369,0.2513676881790161,0.20194153487682343,0.16475379467010498,
1,1379,0.058092791587114334,0.026712391525506973,0.10460133105516434,
1,1389,0.07898292690515518,0.03485164791345596,0.14710426330566406,
1,1399,0.2246193140745163,0.18471889197826385,0.1330014169216156,
1,1409,0.19873951375484467,0.15055082738399506,0.16062894463539124,
1,1419,0.42353734374046326,0.37930935621261597,0.14742663502693176,
1,1429,0.2333512008190155,0.19163325428962708,0.13905984163284302,
1,1439,0.3072296977043152,0.27574622631073,0.10494491457939148,
1,1449,0.07035315036773682,0.0333787240087986,0.12324808537960052,
1,1459,0.07181339710950851,0.03825913369655609,0.11184753477573395,
1,1469,0.3387112021446228,0.29938170313835144,0.13109830021858215,
1,1479,0.08393514156341553,0.05000872164964676,0.11308806389570236,
1,1489,0.054600976407527924,0.017359837889671326,0.12413711845874786,
1,1499,0.06982271373271942,0.023052092641592026,0.15590205788612366,
1,1509,0.2984727621078491,0.2506824731826782,0.15930095314979553,
1,1519,0.1039765402674675,0.054658442735672,0.16439364850521088,
1,1529,0.1676863729953766,0.1018218919634819,0.2195482701063156,
1,1539,0.07923674583435059,0.04187658801674843,0.12453386187553406,
1,1549,0.11144643276929855,0.05876772105693817,0.1755957007408142,
1,1559,0.2546113133430481,0.21625322103500366,0.12786032259464264,
1,1569,0.13603195548057556,0.0874808058142662,0.1618371456861496,
1,1579,0.30366700887680054,0.27077606320381165,0.10963649302721024,
1,1589,0.06415577232837677,0.033721938729286194,0.10144612193107605,
1,1599,0.11723648011684418,0.06670049577951431,0.16845329105854034,
1,1609,0.1959744244813919,0.16130861639976501,0.11555268615484238,
1,1619,0.21332451701164246,0.16603879630565643,0.15761907398700714,
1,1629,0.25486359000205994,0.21795383095741272,0.12303256243467331,
1,1639,0.11432115733623505,0.07458750158548355,0.13244549930095673,
1,1649,0.2349543273448944,0.1812436580657959,0.17903555929660797,
